Coding Departamento;Código Municipio;Nombre Departamento;Nombre Municipio
Pennsylvania;15730;Pennsylvania;Coolspring
Pennsylvania;18036;Pennsylvania;Coopersburg
Pennsylvania;16317;Pennsylvania;Cooperstown
Pennsylvania;18037;Pennsylvania;Coplay
Pennsylvania;15204;Pennsylvania;Corliss
Pennsylvania;16407;Pennsylvania;Corry
Pennsylvania;15829;Pennsylvania;Corsica
Pennsylvania;16917;Pennsylvania;Covington
Pennsylvania;16218;Pennsylvania;Cowansville
Pennsylvania;15205;Pennsylvania;Crafton
Pennsylvania;16262;Pennsylvania;Craigsville
Pennsylvania;16319;Pennsylvania;Cranberry
Pennsylvania;16410;Pennsylvania;Cranesville
Pennsylvania;15732;Pennsylvania;Creekside
Pennsylvania;15030;Pennsylvania;Creighton
Pennsylvania;18326;Pennsylvania;Cresco
Pennsylvania;16630;Pennsylvania;Cresson
Pennsylvania;17929;Pennsylvania;Cressona
Pennsylvania;16724;Pennsylvania;Crosby
Pennsylvania;17729;Pennsylvania;Cross Fork
Pennsylvania;19021;Pennsylvania;Croydon
Pennsylvania;19022;Pennsylvania;Crum Lynne
Pennsylvania;15536;Pennsylvania;Crystal Spring
Pennsylvania;15031;Pennsylvania;Cuddy
Pennsylvania;16833;Pennsylvania;Curwensville
Pennsylvania;15427;Pennsylvania;Daisytown
Pennsylvania;17017;Pennsylvania;Dalmatia
Pennsylvania;18414;Pennsylvania;Dalton
Pennsylvania;18415;Pennsylvania;Damascus
Pennsylvania;18038;Pennsylvania;Danielsville
Pennsylvania;17821;Pennsylvania;Danville
Pennsylvania;16115;Pennsylvania;Darlington
Pennsylvania;15625;Pennsylvania;Darragh
Pennsylvania;17018;Pennsylvania;Dauphin
Pennsylvania;15928;Pennsylvania;Davidsville
Pennsylvania;15349;Pennsylvania;Davistown
Pennsylvania;15428;Pennsylvania;Dawson
Pennsylvania;16222;Pennsylvania;Dayton
Pennsylvania;18220;Pennsylvania;Delano
Pennsylvania;18327;Pennsylvania;Delaware Water G
Pennsylvania;15626;Pennsylvania;Delmont
Pennsylvania;17314;Pennsylvania;Delta
Pennsylvania;17517;Pennsylvania;Denver
Pennsylvania;16727;Pennsylvania;Derrick City
Pennsylvania;15627;Pennsylvania;Derry
Pennsylvania;19333;Pennsylvania;Devon
Pennsylvania;18519;Pennsylvania;Dickson City
Pennsylvania;15327;Pennsylvania;Dilliner
Pennsylvania;17019;Pennsylvania;Dillsburg
Pennsylvania;18328;Pennsylvania;Dingmans Ferry
Pennsylvania;17981;Pennsylvania;Donaldson
Pennsylvania;15628;Pennsylvania;Donegal
Pennsylvania;15033;Pennsylvania;Donora
Pennsylvania;17823;Pennsylvania;Dornsife
Pennsylvania;19518;Pennsylvania;Douglassville
Pennsylvania;17315;Pennsylvania;Dover
Pennsylvania;19335;Pennsylvania;Downingtown
Pennsylvania;15222;Pennsylvania;Downtown
Pennsylvania;17219;Pennsylvania;Doylesburg
Pennsylvania;15034;Pennsylvania;Dravosburg
Pennsylvania;19025;Pennsylvania;Dresher
Pennsylvania;15832;Pennsylvania;Driftwood
Pennsylvania;17518;Pennsylvania;Drumore
Pennsylvania;18222;Pennsylvania;Drums
Pennsylvania;17220;Pennsylvania;Dry Run
Pennsylvania;15801;Pennsylvania;Du Bois
Pennsylvania;18917;Pennsylvania;Dublin
Pennsylvania;16634;Pennsylvania;Dudley
Pennsylvania;16729;Pennsylvania;Duke Center
Pennsylvania;15431;Pennsylvania;Dunbar
Pennsylvania;17020;Pennsylvania;Duncannon
Pennsylvania;16635;Pennsylvania;Duncansville
Pennsylvania;15432;Pennsylvania;Dunlevy
Pennsylvania;18512;Pennsylvania;Dunmore
Pennsylvania;15110;Pennsylvania;Duquesne
Pennsylvania;18642;Pennsylvania;Duryea
Pennsylvania;18614;Pennsylvania;Dushore
Pennsylvania;16636;Pennsylvania;Dysart
Pennsylvania;19403;Pennsylvania;Eagleville
Pennsylvania;17316;Pennsylvania;East Berlin
Pennsylvania;16028;Pennsylvania;East Brady
Pennsylvania;17519;Pennsylvania;East Earl
Pennsylvania;16637;Pennsylvania;East Freedom
Pennsylvania;18041;Pennsylvania;East Greenville
Pennsylvania;16321;Pennsylvania;East Hickory
Pennsylvania;15206;Pennsylvania;East Liberty
Pennsylvania;15035;Pennsylvania;East Mc Keesport
Pennsylvania;15433;Pennsylvania;East Millsboro
Pennsylvania;17520;Pennsylvania;East Petersburg
Pennsylvania;15112;Pennsylvania;East Pittsburgh
Pennsylvania;18817;Pennsylvania;East Smithfield
Pennsylvania;16411;Pennsylvania;East Springfield
Pennsylvania;18301;Pennsylvania;East Stroudsburg
Pennsylvania;17021;Pennsylvania;East Waterford
Pennsylvania;17402;Pennsylvania;East York
Pennsylvania;16030;Pennsylvania;Eau Claire
Pennsylvania;15931;Pennsylvania;Ebensburg
Pennsylvania;16412;Pennsylvania;Edinboro
Pennsylvania;16116;Pennsylvania;Edinburg
Pennsylvania;18330;Pennsylvania;Effort
Pennsylvania;15330;Pennsylvania;Eighty Four
Pennsylvania;15434;Pennsylvania;Elco
Pennsylvania;16731;Pennsylvania;Eldred
Pennsylvania;15037;Pennsylvania;Elizabeth
Pennsylvania;17022;Pennsylvania;Elizabethtown
Pennsylvania;17023;Pennsylvania;Elizabethville
Pennsylvania;19117;Pennsylvania;Elkins Park
Pennsylvania;16920;Pennsylvania;Elkland
Pennsylvania;17024;Pennsylvania;Elliottsburg
Pennsylvania;16117;Pennsylvania;Ellport
Pennsylvania;15331;Pennsylvania;Ellsworth
Pennsylvania;19520;Pennsylvania;Elverson
Pennsylvania;17824;Pennsylvania;Elysburg
Pennsylvania;18080;Pennsylvania;Emerald
Pennsylvania;16373;Pennsylvania;Emlenton
Pennsylvania;18049;Pennsylvania;Emmaus
Pennsylvania;15834;Pennsylvania;Emporium
Pennsylvania;17025;Pennsylvania;Enola
Pennsylvania;16120;Pennsylvania;Enon Valley
Pennsylvania;17522;Pennsylvania;Ephrata
Pennsylvania;18417;Pennsylvania;Equinunk
Pennsylvania;16501;Pennsylvania;Erie
Pennsylvania;15739;Pennsylvania;Ernest
Pennsylvania;18920;Pennsylvania;Erwinna
Pennsylvania;16424;Pennsylvania;Espyville
Pennsylvania;15223;Pennsylvania;Etna
Pennsylvania;17319;Pennsylvania;Etters
Pennsylvania;16033;Pennsylvania;Evans City
Pennsylvania;19522;Pennsylvania;Evansville
Pennsylvania;15537;Pennsylvania;Everett
Pennsylvania;15631;Pennsylvania;Everson
Pennsylvania;17872;Pennsylvania;Excelsior
Pennsylvania;15632;Pennsylvania;Export
Pennsylvania;19341;Pennsylvania;Exton
Pennsylvania;18403;Pennsylvania;Eynon
Pennsylvania;18419;Pennsylvania;Factoryville
Pennsylvania;15436;Pennsylvania;Fairchance
Pennsylvania;19030;Pennsylvania;Fairless Hills
Pennsylvania;16224;Pennsylvania;Fairmount City
Pennsylvania;15003;Pennsylvania;Fairoaks
Pennsylvania;16415;Pennsylvania;Fairview
Pennsylvania;16639;Pennsylvania;Fallentimber
Pennsylvania;18615;Pennsylvania;Falls
Pennsylvania;15840;Pennsylvania;Falls Creek
Pennsylvania;17221;Pennsylvania;Fannettsburg
Pennsylvania;15437;Pennsylvania;Farmington
Pennsylvania;16121;Pennsylvania;Farrell
Pennsylvania;17321;Pennsylvania;Fawn Grove
Pennsylvania;15438;Pennsylvania;Fayette City
Pennsylvania;17222;Pennsylvania;Fayetteville
Pennsylvania;19053;Pennsylvania;Feasterville Tre
Pennsylvania;17322;Pennsylvania;Felton
Pennsylvania;16034;Pennsylvania;Fenelton
Pennsylvania;15332;Pennsylvania;Finleyville
Pennsylvania;16225;Pennsylvania;Fisher
Pennsylvania;16640;Pennsylvania;Flinton
Pennsylvania;17552;Pennsylvania;Florin
Pennsylvania;19031;Pennsylvania;Flourtown
Pennsylvania;18051;Pennsylvania;Fogelsville
Pennsylvania;19032;Pennsylvania;Folcroft
Pennsylvania;19033;Pennsylvania;Folsom
Pennsylvania;16123;Pennsylvania;Fombell
Pennsylvania;16226;Pennsylvania;Ford City
Pennsylvania;18042;Pennsylvania;Forks Township
Pennsylvania;18616;Pennsylvania;Forksville
Pennsylvania;15540;Pennsylvania;Fort Hill
Pennsylvania;17223;Pennsylvania;Fort Littleton
Pennsylvania;17224;Pennsylvania;Fort Loudon
Pennsylvania;19034;Pennsylvania;Fort Washington
Pennsylvania;18923;Pennsylvania;Fountainville
Pennsylvania;16036;Pennsylvania;Foxburg
Pennsylvania;17931;Pennsylvania;Frackville
Pennsylvania;16323;Pennsylvania;Franklin
Pennsylvania;19355;Pennsylvania;Frazer
Pennsylvania;19435;Pennsylvania;Frederick
Pennsylvania;17026;Pennsylvania;Fredericksburg
Pennsylvania;15333;Pennsylvania;Fredericktown
Pennsylvania;16124;Pennsylvania;Fredonia
Pennsylvania;17827;Pennsylvania;Freeburg
Pennsylvania;15042;Pennsylvania;Freedom
Pennsylvania;18224;Pennsylvania;Freeland
Pennsylvania;16229;Pennsylvania;Freeport
Pennsylvania;16836;Pennsylvania;Frenchville
Pennsylvania;15541;Pennsylvania;Friedens
Pennsylvania;18818;Pennsylvania;Friendsville
Pennsylvania;16326;Pennsylvania;Fryburg
Pennsylvania;18925;Pennsylvania;Furlong
Pennsylvania;16921;Pennsylvania;Gaines
Pennsylvania;16922;Pennsylvania;Galeton
Pennsylvania;16641;Pennsylvania;Gallitzin
Pennsylvania;16693;Pennsylvania;Ganister
Pennsylvania;17527;Pennsylvania;Gap
Pennsylvania;17324;Pennsylvania;Gardners
Pennsylvania;15542;Pennsylvania;Garrett
Pennsylvania;16941;Pennsylvania;Genesee
Pennsylvania;18940;Pennsylvania;George School
Pennsylvania;15043;Pennsylvania;Georgetown
Pennsylvania;18053;Pennsylvania;Germansville
Pennsylvania;17325;Pennsylvania;Gettysburg
Pennsylvania;15440;Pennsylvania;Gibbon Glade
Pennsylvania;15044;Pennsylvania;Gibsonia
Pennsylvania;16732;Pennsylvania;Gifford
Pennsylvania;18331;Pennsylvania;Gilbert
Pennsylvania;19525;Pennsylvania;Gilbertsville
Pennsylvania;16925;Pennsylvania;Gillett
Pennsylvania;16417;Pennsylvania;Girard
Pennsylvania;17935;Pennsylvania;Girardville
Pennsylvania;19035;Pennsylvania;Gladwyne
Pennsylvania;15045;Pennsylvania;Glassport
Pennsylvania;15742;Pennsylvania;Glen Campbell
Pennsylvania;16645;Pennsylvania;Glen Hope
Pennsylvania;18617;Pennsylvania;Glen Lyon
Pennsylvania;19342;Pennsylvania;Glen Mills
Pennsylvania;16837;Pennsylvania;Glen Richey
Pennsylvania;19063;Pennsylvania;Glen Riddle Lima
Pennsylvania;17327;Pennsylvania;Glen Rock
Pennsylvania;15538;Pennsylvania;Glencoe
Pennsylvania;19343;Pennsylvania;Glenmoore
Pennsylvania;19036;Pennsylvania;Glenolden
Pennsylvania;15116;Pennsylvania;Glenshaw
Pennsylvania;19038;Pennsylvania;Glenside
Pennsylvania;17529;Pennsylvania;Gordonville
Pennsylvania;18424;Pennsylvania;Gouldsboro
Pennsylvania;17828;Pennsylvania;Gowen City
Pennsylvania;15748;Pennsylvania;Graceton
Pennsylvania;16838;Pennsylvania;Grampian
Pennsylvania;16420;Pennsylvania;Grand Valley
Pennsylvania;17028;Pennsylvania;Grantville
Pennsylvania;17029;Pennsylvania;Granville
Pennsylvania;16926;Pennsylvania;Granville Summit
Pennsylvania;15634;Pennsylvania;Grapeville
Pennsylvania;16839;Pennsylvania;Grassflat
Pennsylvania;17030;Pennsylvania;Gratz
Pennsylvania;15461;Pennsylvania;Grays Landing
Pennsylvania;15337;Pennsylvania;Graysville
Pennsylvania;18821;Pennsylvania;Great Bend
Pennsylvania;18425;Pennsylvania;Greeley
Pennsylvania;18054;Pennsylvania;Green Lane
Pennsylvania;17031;Pennsylvania;Green Park
Pennsylvania;17225;Pennsylvania;Greencastle
Pennsylvania;15338;Pennsylvania;Greensboro
Pennsylvania;15601;Pennsylvania;Greensburg
Pennsylvania;17320;Pennsylvania;Greenstone
Pennsylvania;18426;Pennsylvania;Greentown
Pennsylvania;15442;Pennsylvania;Grindstone
Pennsylvania;16127;Pennsylvania;Grove City
Pennsylvania;16327;Pennsylvania;Guys Mills
Pennsylvania;19436;Pennsylvania;Gwynedd
Pennsylvania;16130;Pennsylvania;Hadley
Pennsylvania;17032;Pennsylvania;Halifax
Pennsylvania;18822;Pennsylvania;Hallstead
Pennsylvania;19526;Pennsylvania;Hamburg
Pennsylvania;15744;Pennsylvania;Hamilton
Pennsylvania;18427;Pennsylvania;Hamlin
Pennsylvania;17055;Pennsylvania;Hampden
Pennsylvania;17331;Pennsylvania;Hanover
Pennsylvania;18702;Pennsylvania;Hanover Township
Pennsylvania;16421;Pennsylvania;Harborcreek
Pennsylvania;18823;Pennsylvania;Harford
Pennsylvania;19438;Pennsylvania;Harleysville
Pennsylvania;16037;Pennsylvania;Harmony
Pennsylvania;17101;Pennsylvania;Harrisburg
Pennsylvania;15636;Pennsylvania;Harrison City
Pennsylvania;16927;Pennsylvania;Harrison Valley
Pennsylvania;17228;Pennsylvania;Harrisonville
Pennsylvania;16038;Pennsylvania;Harrisville
Pennsylvania;16131;Pennsylvania;Hartstown
Pennsylvania;18618;Pennsylvania;Harveys Lake
Pennsylvania;15049;Pennsylvania;Harwick
Pennsylvania;16646;Pennsylvania;Hastings
Pennsylvania;19040;Pennsylvania;Hatboro
Pennsylvania;19440;Pennsylvania;Hatfield
Pennsylvania;19041;Pennsylvania;Haverford
Pennsylvania;19083;Pennsylvania;Havertown
Pennsylvania;16840;Pennsylvania;Hawk Run
Pennsylvania;18428;Pennsylvania;Hawley
Pennsylvania;15207;Pennsylvania;Hazelwood
Pennsylvania;15825;Pennsylvania;Hazen
Pennsylvania;17938;Pennsylvania;Hegins
Pennsylvania;17406;Pennsylvania;Hellam
Pennsylvania;18055;Pennsylvania;Hellertown
Pennsylvania;18332;Pennsylvania;Henryville
Pennsylvania;18056;Pennsylvania;Hereford
Pennsylvania;15637;Pennsylvania;Herminie
Pennsylvania;16148;Pennsylvania;Hermitage
Pennsylvania;17830;Pennsylvania;Herndon
Pennsylvania;18430;Pennsylvania;Herrick Center
Pennsylvania;17033;Pennsylvania;Hershey
Pennsylvania;16647;Pennsylvania;Hesston
Pennsylvania;15340;Pennsylvania;Hickory
Pennsylvania;17034;Pennsylvania;Highspire
Pennsylvania;15444;Pennsylvania;Hiller
Pennsylvania;16040;Pennsylvania;Hilliards
Pennsylvania;18619;Pennsylvania;Hillsgrove
Pennsylvania;18927;Pennsylvania;Hilltown
Pennsylvania;18052;Pennsylvania;Hokendauqua
Pennsylvania;15341;Pennsylvania;Holbrook
Pennsylvania;18966;Pennsylvania;Holland
Pennsylvania;16648;Pennsylvania;Hollidaysburg
Pennsylvania;15935;Pennsylvania;Hollsopple
Pennsylvania;19043;Pennsylvania;Holmes
Pennsylvania;17532;Pennsylvania;Holtwood
Pennsylvania;15747;Pennsylvania;Home
Pennsylvania;15208;Pennsylvania;Homewood
Pennsylvania;18431;Pennsylvania;Honesdale
Pennsylvania;19344;Pennsylvania;Honey Brook
Pennsylvania;17035;Pennsylvania;Honey Grove
Pennsylvania;15050;Pennsylvania;Hookstown
Pennsylvania;15936;Pennsylvania;Hooversville
Pennsylvania;18824;Pennsylvania;Hop Bottom
Pennsylvania;16650;Pennsylvania;Hopewell
Pennsylvania;15445;Pennsylvania;Hopwood
Pennsylvania;19044;Pennsylvania;Horsham
Pennsylvania;15342;Pennsylvania;Houston
Pennsylvania;16651;Pennsylvania;Houtzdale
Pennsylvania;16841;Pennsylvania;Howard
Pennsylvania;16248;Pennsylvania;Huey
Pennsylvania;17737;Pennsylvania;Hughesville
Pennsylvania;17036;Pennsylvania;Hummelstown
Pennsylvania;15639;Pennsylvania;Hunker
Pennsylvania;18621;Pennsylvania;Hunlock Creek
Pennsylvania;16652;Pennsylvania;Huntingdon
Pennsylvania;19006;Pennsylvania;Huntingdon Valle
Pennsylvania;18622;Pennsylvania;Huntington Mills
Pennsylvania;17229;Pennsylvania;Hustontown
Pennsylvania;15641;Pennsylvania;Hyde Park
Pennsylvania;15545;Pennsylvania;Hyndman
Pennsylvania;17037;Pennsylvania;Ickesburg
Pennsylvania;16655;Pennsylvania;Imler
Pennsylvania;15126;Pennsylvania;Imperial
Pennsylvania;15446;Pennsylvania;Indian Head
Pennsylvania;15701;Pennsylvania;Indiana
Pennsylvania;15051;Pennsylvania;Indianola
Pennsylvania;15052;Pennsylvania;Industry
Pennsylvania;16329;Pennsylvania;Irvine
Pennsylvania;16656;Pennsylvania;Irvona
Pennsylvania;18825;Pennsylvania;Jackson
Pennsylvania;16133;Pennsylvania;Jackson Center
Pennsylvania;17407;Pennsylvania;Jacobus
Pennsylvania;16734;Pennsylvania;James City
Pennsylvania;16657;Pennsylvania;James Creek
Pennsylvania;18929;Pennsylvania;Jamison
Pennsylvania;15644;Pennsylvania;Jeannette
Pennsylvania;15344;Pennsylvania;Jefferson
Pennsylvania;15546;Pennsylvania;Jenners
Pennsylvania;18434;Pennsylvania;Jessup
Pennsylvania;18229;Pennsylvania;Jim Thorpe
Pennsylvania;15053;Pennsylvania;Joffre
Pennsylvania;15845;Pennsylvania;Johnsonburg
Pennsylvania;15901;Pennsylvania;Johnstown
Pennsylvania;15646;Pennsylvania;Jones Mills
Pennsylvania;17038;Pennsylvania;Jonestown
Pennsylvania;16844;Pennsylvania;Julian
Pennsylvania;16735;Pennsylvania;Kane
Pennsylvania;16041;Pennsylvania;Karns City
Pennsylvania;16845;Pennsylvania;Karthaus
Pennsylvania;17959;Pennsylvania;Kaska
Pennsylvania;19346;Pennsylvania;Kelton
Pennsylvania;19529;Pennsylvania;Kempton
Pennsylvania;16374;Pennsylvania;Kennerdell
Pennsylvania;19348;Pennsylvania;Kennett Square
Pennsylvania;15846;Pennsylvania;Kersey
Pennsylvania;15233;Pennsylvania;Kilbuck
Pennsylvania;19406;Pennsylvania;King Of Prussia
Pennsylvania;18826;Pennsylvania;Kingsley
Pennsylvania;18704;Pennsylvania;Kingston
Pennsylvania;18930;Pennsylvania;Kintnersville
Pennsylvania;17535;Pennsylvania;Kinzers
Pennsylvania;17536;Pennsylvania;Kirkwood
Pennsylvania;16201;Pennsylvania;Kittanning
Pennsylvania;17941;Pennsylvania;Klingerstown
Pennsylvania;16232;Pennsylvania;Knox
Pennsylvania;16928;Pennsylvania;Knoxville
Pennsylvania;16331;Pennsylvania;Kossuth
Pennsylvania;18333;Pennsylvania;Kresgeville
Pennsylvania;17834;Pennsylvania;Kulpmont
Pennsylvania;18058;Pennsylvania;Kunkletown
Pennsylvania;19530;Pennsylvania;Kutztown
Pennsylvania;15450;Pennsylvania;La Belle
Pennsylvania;15753;Pennsylvania;La Jose
Pennsylvania;18623;Pennsylvania;Laceyville
Pennsylvania;18435;Pennsylvania;Lackawaxen
Pennsylvania;19444;Pennsylvania;Lafayette Hill
Pennsylvania;17742;Pennsylvania;Lairdsville
Pennsylvania;18436;Pennsylvania;Lake Ariel
Pennsylvania;16423;Pennsylvania;Lake City
Pennsylvania;18437;Pennsylvania;Lake Como
Pennsylvania;18624;Pennsylvania;Lake Harmony
Pennsylvania;15451;Pennsylvania;Lake Lynn
Pennsylvania;18438;Pennsylvania;Lakeville
Pennsylvania;18439;Pennsylvania;Lakewood
Pennsylvania;15458;Pennsylvania;Lamberton
Pennsylvania;17602;Pennsylvania;Lancaster
Pennsylvania;19350;Pennsylvania;Landenberg
Pennsylvania;17040;Pennsylvania;Landisburg
Pennsylvania;19446;Pennsylvania;Lansdale
Pennsylvania;18232;Pennsylvania;Lansford
Pennsylvania;15025;Pennsylvania;Large
Pennsylvania;15647;Pennsylvania;Larimer
Pennsylvania;15650;Pennsylvania;Latrobe
Pennsylvania;15655;Pennsylvania;Laughlintown
Pennsylvania;17835;Pennsylvania;Laurelton
Pennsylvania;15055;Pennsylvania;Lawrence
Pennsylvania;16929;Pennsylvania;Lawrenceville
Pennsylvania;18828;Pennsylvania;Lawton
Pennsylvania;15473;Pennsylvania;Layton
Pennsylvania;18829;Pennsylvania;Le Raysville
Pennsylvania;17836;Pennsylvania;Leck Kill
Pennsylvania;15656;Pennsylvania;Leechburg
Pennsylvania;16233;Pennsylvania;Leeper
Pennsylvania;19533;Pennsylvania;Leesport
Pennsylvania;15056;Pennsylvania;Leetsdale
Pennsylvania;15456;Pennsylvania;Lemont Furnace
Pennsylvania;19534;Pennsylvania;Lenhartsville
Pennsylvania;18441;Pennsylvania;Lenoxville
Pennsylvania;17540;Pennsylvania;Leola
Pennsylvania;19029;Pennsylvania;Lester
Pennsylvania;15085;Pennsylvania;Level Green
Pennsylvania;19054;Pennsylvania;Levittown
Pennsylvania;16738;Pennsylvania;Lewis Run
Pennsylvania;17339;Pennsylvania;Lewisberry
Pennsylvania;17837;Pennsylvania;Lewisburg
Pennsylvania;17044;Pennsylvania;Lewistown
Pennsylvania;16930;Pennsylvania;Liberty
Pennsylvania;15129;Pennsylvania;Library
Pennsylvania;16332;Pennsylvania;Lickingville
Pennsylvania;15938;Pennsylvania;Lilly
Pennsylvania;19468;Pennsylvania;Limerick
Pennsylvania;16234;Pennsylvania;Limestone
Pennsylvania;19352;Pennsylvania;Lincoln Universi
Pennsylvania;17744;Pennsylvania;Linden
Pennsylvania;18932;Pennsylvania;Line Lexington
Pennsylvania;15424;Pennsylvania;Listonburg
Pennsylvania;16950;Pennsylvania;Little Marsh
Pennsylvania;18830;Pennsylvania;Little Meadows
Pennsylvania;17340;Pennsylvania;Littlestown
Pennsylvania;17045;Pennsylvania;Liverpool
Pennsylvania;17745;Pennsylvania;Lock Haven
Pennsylvania;17747;Pennsylvania;Loganton
Pennsylvania;18334;Pennsylvania;Long Pond
Pennsylvania;18628;Pennsylvania;Lopez
Pennsylvania;15940;Pennsylvania;Loretto
Pennsylvania;15661;Pennsylvania;Loyalhanna
Pennsylvania;16659;Pennsylvania;Loysburg
Pennsylvania;17047;Pennsylvania;Loysville
Pennsylvania;15754;Pennsylvania;Lucernemines
Pennsylvania;16235;Pennsylvania;Lucinda
Pennsylvania;16333;Pennsylvania;Ludlow
Pennsylvania;18933;Pennsylvania;Lumberville
Pennsylvania;16401;Pennsylvania;Lundys Lane
Pennsylvania;17232;Pennsylvania;Lurgan
Pennsylvania;15848;Pennsylvania;Luthersburg
Pennsylvania;18709;Pennsylvania;Luzerne
Pennsylvania;17048;Pennsylvania;Lykens
Pennsylvania;16045;Pennsylvania;Lyndora
Pennsylvania;15001;Pennsylvania;Macarthur
Pennsylvania;18062;Pennsylvania;Macungie
Pennsylvania;16661;Pennsylvania;Madera
Pennsylvania;15663;Pennsylvania;Madison
Pennsylvania;16852;Pennsylvania;Madisonburg
Pennsylvania;17948;Pennsylvania;Mahanoy City
Pennsylvania;16932;Pennsylvania;Mainesburg
Pennsylvania;17345;Pennsylvania;Manchester
Pennsylvania;17545;Pennsylvania;Manheim
Pennsylvania;15550;Pennsylvania;Manns Choice
Pennsylvania;15665;Pennsylvania;Manor
Pennsylvania;16238;Pennsylvania;Manorville
Pennsylvania;16933;Pennsylvania;Mansfield
Pennsylvania;19002;Pennsylvania;Maple Glen
Pennsylvania;17052;Pennsylvania;Mapleton Depot
Pennsylvania;16334;Pennsylvania;Marble
Pennsylvania;15758;Pennsylvania;Marchand
Pennsylvania;15345;Pennsylvania;Marianna
Pennsylvania;16239;Pennsylvania;Marienville
Pennsylvania;17547;Pennsylvania;Marietta
Pennsylvania;15759;Pennsylvania;Marion Center
Pennsylvania;17832;Pennsylvania;Marion Heights
Pennsylvania;15551;Pennsylvania;Markleton
Pennsylvania;15459;Pennsylvania;Markleysburg
Pennsylvania;16046;Pennsylvania;Mars
Pennsylvania;15760;Pennsylvania;Marsteller
Pennsylvania;16662;Pennsylvania;Martinsburg
Pennsylvania;16023;Pennsylvania;Marwood
Pennsylvania;17053;Pennsylvania;Marysville
Pennsylvania;18336;Pennsylvania;Matamoras
Pennsylvania;15346;Pennsylvania;Mather
Pennsylvania;18433;Pennsylvania;Mayfield
Pennsylvania;16240;Pennsylvania;Mayport
Pennsylvania;17049;Pennsylvania;Mc Alisterville
Pennsylvania;17841;Pennsylvania;Mc Clure
Pennsylvania;17233;Pennsylvania;Mc Connellsburg
Pennsylvania;15057;Pennsylvania;Mc Donald
Pennsylvania;15757;Pennsylvania;Mc Gees Mills
Pennsylvania;16236;Pennsylvania;Mc Grann
Pennsylvania;16426;Pennsylvania;Mc Kean
Pennsylvania;15136;Pennsylvania;Mc Kees Rocks
Pennsylvania;15132;Pennsylvania;Mc Keesport
Pennsylvania;15237;Pennsylvania;Mc Knight
Pennsylvania;15317;Pennsylvania;Mc Murray
Pennsylvania;17344;Pennsylvania;Mc Sherrystown
Pennsylvania;17051;Pennsylvania;Mc Veytown
Pennsylvania;18237;Pennsylvania;Mcadoo
Pennsylvania;19046;Pennsylvania;Meadowbrook
Pennsylvania;16335;Pennsylvania;Meadville
Pennsylvania;18934;Pennsylvania;Mechanicsville
Pennsylvania;18629;Pennsylvania;Mehoopany
Pennsylvania;15462;Pennsylvania;Melcroft
Pennsylvania;16137;Pennsylvania;Mercer
Pennsylvania;17236;Pennsylvania;Mercersburg
Pennsylvania;19066;Pennsylvania;Merion Station
Pennsylvania;15463;Pennsylvania;Merrittstown
Pennsylvania;19539;Pennsylvania;Mertztown
Pennsylvania;18630;Pennsylvania;Meshoppen
Pennsylvania;15552;Pennsylvania;Meyersdale
Pennsylvania;17842;Pennsylvania;Middleburg
Pennsylvania;16935;Pennsylvania;Middlebury Cente
Pennsylvania;17057;Pennsylvania;Middletown
Pennsylvania;15059;Pennsylvania;Midland
Pennsylvania;15060;Pennsylvania;Midway
Pennsylvania;17058;Pennsylvania;Mifflin
Pennsylvania;17844;Pennsylvania;Mifflinburg
Pennsylvania;17059;Pennsylvania;Mifflintown
Pennsylvania;18631;Pennsylvania;Mifflinville
Pennsylvania;18831;Pennsylvania;Milan
Pennsylvania;18443;Pennsylvania;Milanville
Pennsylvania;18632;Pennsylvania;Mildred
Pennsylvania;18337;Pennsylvania;Milford
Pennsylvania;17060;Pennsylvania;Mill Creek
Pennsylvania;17751;Pennsylvania;Mill Hall
Pennsylvania;15464;Pennsylvania;Mill Run
Pennsylvania;17061;Pennsylvania;Millersburg
Pennsylvania;17062;Pennsylvania;Millerstown
Pennsylvania;17551;Pennsylvania;Millersville
Pennsylvania;16936;Pennsylvania;Millerton
Pennsylvania;16854;Pennsylvania;Millheim
Pennsylvania;17845;Pennsylvania;Millmont
Pennsylvania;18340;Pennsylvania;Millrift
Pennsylvania;16937;Pennsylvania;Mills
Pennsylvania;15209;Pennsylvania;Millvale
Pennsylvania;17846;Pennsylvania;Millville
Pennsylvania;17063;Pennsylvania;Milroy
Pennsylvania;17847;Pennsylvania;Milton
Pennsylvania;15942;Pennsylvania;Mineral Point
Pennsylvania;17954;Pennsylvania;Minersville
Pennsylvania;18655;Pennsylvania;Mocanaqua
Pennsylvania;19540;Pennsylvania;Mohnton
Pennsylvania;19541;Pennsylvania;Mohrsville
Pennsylvania;15061;Pennsylvania;Monaca
Pennsylvania;15062;Pennsylvania;Monessen
Pennsylvania;15063;Pennsylvania;Monongahela
Pennsylvania;18832;Pennsylvania;Monroeton
Pennsylvania;15146;Pennsylvania;Monroeville
Pennsylvania;17237;Pennsylvania;Mont Alto
Pennsylvania;19453;Pennsylvania;Mont Clare
Pennsylvania;17850;Pennsylvania;Montandon
Pennsylvania;17752;Pennsylvania;Montgomery
Pennsylvania;18936;Pennsylvania;Montgomeryville
Pennsylvania;17754;Pennsylvania;Montoursville
Pennsylvania;18801;Pennsylvania;Montrose
Pennsylvania;15108;Pennsylvania;Moon Twp
